id,title,tags,answer
77433100,how to get perplexity per token rather than average perplexity,machinelearning pytorch nlp huggingfacetransformers perplexity,this is happening because in the second code snippet you loop over the input sequence by adding a new token at each iteration then the computation of the perplexity in the last iteration of the loop is essentially identical to doing this heres how you can compute the perplexity and pertoken perplexity see the output
77347287,what components of spacy pipeline can be disabled so that the sentence tokenization can still work and the pipeline be faster,python nlp spacy,for the exact same sentence segmentation from plcorenewssm with the fewest components enable only tokvecparser for faster sentence segmentation disable everything thats enabled by default and then enable senter for sentences with sentencefinal punctuation the performance is probably similar to the parser if you dont have sentencefinal punctuation then the parser may perform better but evaluate it for your task see
77311999,attributeerror when initializing a custom decoder class in tensorflow with nondefault tokenizer,python pythonx tensorflow nlp huggingfacetransformers,solution it was solved by separating the tokenizer from model and removing the tfkeraslayersstringlookup layer as it only works on tensorflow vectorizertokenizer
77240878,tokenizing and summarizing textual data by group efficiently in python,python pandas dataframe nlp gensim,i would simply extractall the words then valuecounts output
77145360,looking for an efficient way to split columns in a text in pandas,python pandas nlp,using strfindall explode and groupbycumcount regexes variant to handle any number of words alternative with itertools batched recipe output example output with n
77082604,error inserting spacytokensspanspan into pandas dataframe,python dataframe nlp spacy spacy,this ended up working for me
77005341,how to concatenate a split word using nlp caused by tokenizers after machine translation,nlp tokenize machinetranslation,try detokenizers but because there are rules to process tokens that are expected to change x s xs but not x s xs you might have to iteratively apply the detokenizer eg using sacremoses
76877589,langchain custom output parser not working with conversationchain,python nlp langchain largelanguagemodel,im not sure exactly what youre trying to do and this area seems to be highly dependent on the version of langchain youre using but it seems that your output parser does not follow the method signatures nor does it inherit from basellmoutputparser as it should for langchain to fix your specific question about the output parser try
76753611,bpetrainer object cannot be converted to sequence when training bpetokenizer,python nlp tokenize,i fixed this problem change value selftokenizertraintrainer paths to selftokenizertrainpaths trainer
76688344,berbaseuncase does not use newly added suffix token,python nlp tokenize bertlanguagemodel sentencetransformers,you need to update the tokenizers vocabulary as such which results in document oldert han
76684567,nameerror name simplepreprocess is not defined,python nlp nltk,the error occurs on the last line of your code where you are calling the removestopwords you need to import the simplepreprocess function from the gensimutils module to use it in your code in the removestopwords function you are trying to create a list comprehension to remove stop words however there is a mistake in the code you are using the same variable name tweet for both the input parameter and the list comprehension
76671494,how to get the embedding of any vocabulary token in gpt,machinelearning pytorch nlp huggingfacetransformers languagemodel,if i understand correctly you want an embedding representing a single token from the vocabulary they are two answers that i know for that depending on which embedding you want exactly st solution the first layer in the model is a torchnnembedding which is under the hood a linear layer with no bias so it has a weight parameter of shape v d where v is the vocab size for you and d is the dimension of the embedding you can access to the representation of a token k with modelbiogptembedtokensweightk this is the sized vector that directly represents the kth token nd solution you can feed the model with a created sequence containing just the token of which you want the representation this representation corresponds to the input of the first attention layer of the model for example to get the th token representation inp torchtensorlong output modelinp outputhiddenstatestrue printoutputhiddenstates these two representations are not exactly the same because the first one only represents a token while the second represents the token in its sentence which is a sequence of one single token it is up to you to decide which one suits to what you want to do after
76639815,cant get the text separated by words when im doing data cleaning in nlp,regex nlp datacleaning nltokenizer,this line text resubaztext removes nonalphabeticals will remove everything except the lowercase characters a to z including whitespaces if you replace it with resubaz text so remove everything except a to z or spaces it should work also all of this and this will not do anything as all these lines do is removing certain single characters but all of these characters are already removed by this resubaz text
76634279,trying to save history in tokenizer for seqseq transformer chat model godel base,nlp chatbot huggingfacetransformers huggingfacetokenizers seqseq,here i was trying to iterate over a pandas series and considering it a list to resolve this use the tolist function on the pandas series before iterating over it
76633836,what does langchain charactertextsplitters chunksize param even do,python machinelearning text nlp langchain,charactertextsplitter will only split on separator which is nn by default chunksize is the maximum chunk size that will be split if splitting is possible if a string starts with n characters has a separator and has m more characters before the next separator then the first chunk size will be n if chunksize your example string has no matching separators so theres nothing to split on basically it attempts to make chunks that are chunksize if the minimum size chunks that can be created are chunksize
76456284,tokenizing very large text datasets cannot fit in ramgpu memory with tensorflow,python tensorflow nlp tokenize datapreprocessing,in your case you need to define your own data processing pipeline using the tfdata module based on this module you can define an owncustomized tfdatadataset those datasets support a lot of features like parsing of records into a specific format using the map function or batching here is a complete example of how you could use the tfdata module for building your own pipeline
76238212,bert model splits words by its own,python nlp huggingfacetransformers bertlanguagemodel,you are not doing anything wrong bert uses a socalled wordpiece subword tokenizer as a compromise for meaningful embeddings and acceptable memory consumption between a characterlevel small vocabulary and a wordlevel tokenizer large vocabulary a common approach to retrieve word embeddings from a subwordbased model is to take the mean of the respective tokens the code below shows you have you can retrieve the word embeddings noncontextualized and contextualized by taking the mean it uses a fasttokenizer to utilize the methods of the batchencoding object import torch from transformers import berttokenizerfast bertmodel t berttokenizerfastfrompretrainedbertbasemultilingualcased whole model m bertmodelfrompretrainedbertbasemultilingualcased token embedding layer embeddinglayer membeddingswordembeddings samplesentence this is an example with tokenembeddings and wordembeddings encoded tsamplesentence the batchencoding object allows us to map the token back to the string indices printtokenid encodedtokentocharsidx for idx tokenid in enumerateencodedinputids sepn and we can also check the mapping of word to token indices printword encodedwordtotokensidx for idx word in enumeratesamplesentencesplit sepn output to retrieve the word embeddings output
76094865,openai api how to count tokens before api request,r nlp openaiapi,openai has their own tokenizer so you probably wont be able to reproduce it instead i would just recommend using their python api via the reticulate package first install the tiktoken package via the command line using then in r
76073565,gpt special tokens ignore words in input text when predicting next word,python nlp token predict gpt,solved this masking the tokens did the trick i used an attention mask and set all attention mask values of tokens i wanted to ignore to so their attention weights are on all layers
76056193,tokenclassificationchunkpipeline is throwing error batchencoding object is not an iterator,pytorch nlp huggingfacetransformers torch namedentityrecognition,not sure why the pipeline was coded that way in the blogpost but heres a working version import torch from transformers import autotokenizer automodelfortokenclassification from transformerspipelinestokenclassification import tokenclassificationpipeline modelcheckpoint davlanbertbasemultilingualcasednerhrl tokenizer autotokenizerfrompretrainedmodelcheckpoint model automodelfortokenclassificationfrompretrainedmodelcheckpoint class tokenclassificationchunkpipelinetokenclassificationpipeline def initself args kwargs superinitargs kwargs def preprocessself sentence offsetmappingnone preprocessparams tokenizerparams preprocessparamspoptokenizerparams truncation true if selftokenizermodelmaxlength and selftokenizermodelmaxlength else false inputs selftokenizer sentence returntensorspt truncationtrue returnspecialtokensmasktrue returnoffsetsmappingtrue returnoverflowingtokenstrue return multiple chunks maxlengthselftokenizermodelmaxlength paddingtrue inputspopoverflowtosamplemapping none numchunks leninputsinputids for i in rangenumchunks if selfframework tf modelinputs k tfexpanddimsvi for k v in inputsitems else modelinputs k viunsqueeze for k v in inputsitems if offsetmapping is not none modelinputsoffsetmapping offsetmapping modelinputssentence sentence if i else none modelinputsislast i numchunks yield modelinputs def forwardself modelinputs forward specialtokensmask modelinputspopspecialtokensmask offsetmapping modelinputspopoffsetmapping none sentence modelinputspopsentence islast modelinputspopislast overflowtosamplemapping modelinputspopoverflowtosamplemapping output selfmodelmodelinputs logits outputlogits if isinstanceoutput dict else output modeloutputs logits logits specialtokensmask specialtokensmask offsetmapping offsetmapping sentence sentence overflowtosamplemapping overflowtosamplemapping islast islast modelinputs we reshape outputs to fit with the postprocess inputs modeloutputsinputids torchreshapemodeloutputsinputids modeloutputstokentypeids torchreshapemodeloutputstokentypeids modeloutputsattentionmask torchreshapemodeloutputsattentionmask modeloutputsspecialtokensmask torchreshapemodeloutputsspecialtokensmask modeloutputsoffsetmapping torchreshapemodeloutputsoffsetmapping return modeloutputs pipe tokenclassificationchunkpipelinemodelmodel tokenizertokenizer aggregationstrategysimple pipebernard works at bnp paribas in paris out for reference take a look at how the preproces and the forward functions are coded in the tokenclassificationpipeline class the preprocess should return a generator thats why the forward is expecting a generator and complains typeerror batchencoding object is not an iterator
76047251,stop spacy from deleting stopwords in split strings,python nlp spacy stopwords,edit simplified the code added functionality to remove any words that have numerical characters from the text using pythons regular expressions library then tokenized all the other text also added additional safeguards to ensure that punctuation does not cause an error here is my removestopwords method with some additional code included that i used for testing
76029717,having trouble correctly importing tensorflow tokenizer and tensorflow paddedsequences,python tensorflow neuralnetwork nlp,the following worked with tensorflow you can see where the tokenizer class and padsequences function are defined on the linked github blobs for tensorflow what these modules are called and how tensorflowkeras are structured has changed a few times so the correct import statements will be version specific change from tensorflowkeraspreprocessingtext import tokenizer from tensorflowkeraspreprocessingsequence import padsequences to from keraspreprocessingtext import tokenizer from kerasutils import padsequences
75989822,what is stanford corenlps recipe for tokenization,python nlp stanfordnlp tokenize,so ive just done some more digging and i found that stanfordnlps tokenizer class ptbtokenizer was roughly inspired by the penn treebank see there is an nltk solution for that one and it roughly gives the same tokenization behavior as i was expecting
75906407,how to interpret the modelmaxlen attribute of the pretrainedtokenizer object in huggingface transformers,python nlp huggingfacetransformers huggingfacetokenizers huggingface,this issue thread addresses a similar question according to that this is due to an error caused due to the max length not being specified in the tokenizer config file tokenizerconfigjson according to this a solution would be to modify the config file the docs also say this if no value is provided will default to verylargeinteger inte you can find similar issues related to this
75904923,i am getting error here torchembeddingweight input paddingidx scalegradbyfreq sparse when i call trainertrain function of gpt model,python nlp huggingfacetransformers torch gpt,the error you are experiencing is most likely due to the size of the vocabulary you have set in your gptconfig you have set the vocabsize to but the actual size of the vocabulary in the gpt model is therefore the model is expecting input token ids to be between and but some of the token ids in your training data are outside this range to fix this you should set the vocabsize in your gptconfig to also make sure that the tokenizer you are using is the same as the one used to tokenize your training data if the tokenizer is different the token ids in your training data may not match the expected token ids of the model
75890430,what is the classification head of a hugging face automodelfortokenclassification model,python pytorch nlp huggingfacetransformers textclassification,the automodel is not pytorch model implementation it is an implemented factory pattern that means it returns an instance of a different class depending on the provided parameters for example from transformers import automodelfortokenclassification m automodelfortokenclassificationfrompretrainedrobertabase printtypem output you can check the head either with the official documentation of the class or with parameters output
75849546,problem tokenizing with huggingfaces library when fine tuning bloom,python nlp artificialintelligence huggingfacetransformers,in the original tokenizefunction you were directly tokenizing the dialog key from the examples however this didnt ensure that the dimensions of the input and label tensors were consistent this mismatch in dimensions was causing the error you encountered during training i converted each dialog entry into a single string by joining the text key values in each dialog then i tokenize the dialog strings with proper truncation padding and a specified maximum length this creates tokenized input tensors with consistent dimensions then i shift the inputids by one position this means that the model will learn to predict the next token in the sequence i also clone the shifted inputids to avoid modifying the original tensor in place def tokenizefunctionexamples dialogtexts joinentrytext for entry in dialog for dialog in examplesdialog tokenized tokenizerdialogtexts truncationtrue paddingmaxlength maxlength returntensorspt tokenizedlabels tokenizedinputids clone tokenizedinputids tokenizedinputids tokenizedlabels torchcattokenizedlabels torchfulltokenizedlabelssize tokenizerpadtokenid dtypetorchlong dim return tokenized
75718549,why do data sometimes split into stets and sometimes into any difference,split nlp datascience,for this one is used for supervised learning task and when you have xy where you have a labeled dataset and are training a model to predict the target values y given the input features x this one used for unsperviosed learning where we dont have labeled data and are instead trying to find patterns in the data or cluster similar examples together for example when we have document and trying to cluster data into one based on their content hope that helps
75686316,changing the output of texttokens function in r,r nlp stemming,heres an option using imapdfr from purrr librarycorpus librarydplyr librarypurrr text dataframecommentid commentcontent challo mein name ist aaronvielen lieben dank fr das video tmp texttokenstextcommentcontent textfilterstemmer dedrop corpusstopwordsde purrrimapdfrfunctionx y tibble commentid y commenttokens x tmp a tibble commentid commenttokens hallo nam aaron lieb dank video or if you prefer using an anonymous function
75495715,tfidfvectorizer making concatenated word tokens,python scikitlearn nlp tfidfvectorizer,my guess would be that the issue is caused by this line when replacing line breaks the last word of line is concatenated with the first word of line and of course this happens for every line so you get a lot of these the solution is super simple instead of replacing line break with nothing ie just removing them replace them with a whitespace note the space between
75394318,python text parsing to split list into chunks including preceding delimiters,python regex parsing nlp ocr,this is probably not the most elegant answer but it seems to work i wont accept this for the next few days in case someone posts a better answer now the result
75326344,nlp classification with sparse and numerical features crashes,python nlp sparsematrix textclassification tfidf,it seems like youre encountering a memory issue when combining a large sparse matrix from tfidf vectorization with a dense duration feature converting a sparse matrix to a dense one with toarray or todense dramatically increases memory usage which is likely causing the crash instead of converting the entire sparse matrix try combining the sparse tfidf features with the dense duration feature while keeping most of the data in sparse format use scipysparsehstack for this this method maintains the efficiency of sparse data storage if youre still facing memory issues consider reducing the number of features in your tfidf vectorization tfidfvectorizer tfidfvectorizermaxdf maxfeatures i think is a bit too much or using incremental learning methods like sgdclassifier with a logistic regression loss these approaches should help manage the large dataset more effectively
75282891,how to merge predicted values to original pandas test data frame where xtest has been converted using countvectorizer before splitting,python pandas scikitlearn nlp,using a pipeline can help you link the original xtest with the prediction
75206732,sparsetermsimilaritymatrixinnerproduct throws cannot unpack noniterable bool object,python nlp nltk gensim cosinesimilarity,the normalized parameter should be a tuple which declares for both x and y separately as in the docs therefore the call should look like this score similaritymatrixinnerproduct x y normalized true true
75179250,is splitting a long document of a dataset for bert considered bad practice,machinelearning nlp classification bertlanguagemodel textclassification,you have not mentioned if your intention is to classify but given that you refer to an article on classification i will refer to an approach where you classify the whole text the main question is which part of the text is the most informative for your purpose or in other words does it make sense to use more than the first last split of text when considering long passages of text frequently it is enough to consider the first or last tokens to correctly predict the class in substantial majority of cases say even though you may loose some precision you gain on speed and performance of the overall solution and you are getting rid of a nasty problem of figuring out the correct class out of a set of classifications why consider an example of text tokens long you split it by tokens obtaining pieces notice the small last piece should you even consider it your target class for this text is say a however you get the following predictions on the pieces a b a b c so you have now a headache to figure out the right method to determine the class you can use majority voting but it is not conclusive here weight the predictions by the length of the piece again non conclusive check that prediction of the last piece is class c but it is barely above the threshold and class c is kinda a so you are leaning towards a reclassify starting the split from the end in the same order as before you get a b c a a so clearly a you also get it when you majority vote combining all of the classifications forward and backward splits consider the confidence of the classifications eg a b a b c avg for a vs for b reconfirm the correction of labelling of the last piece manually if it turns out to be b then it changes all of the above then you can train an additional network to classify out of the raw classifications of pieces getting again into trouble of figuring out what to do with particularly long sequences or nonconclusive combinations of predictions resulting in poor confidence of the additional classification layer it turns out that there is no easy way and you will notice that text is a strange classification material exhibiting all of the above and more issues while typically the difference in agreement between the first piece prediction and the annotation vs the ultimate perfect classifier is slim at best so spare the effort and strive for simplicity performance and heuristic and clip it on details of the best practices you should probably refer to the article from this answer
75146271,split dataframe text column with given strings nlp,python pandas text split nlp,here is a generic regex that works on your cases output regex demo if you want to make the second part optional use a nongreedy quantifier an optional group and an end of line anchor regex demo
75042153,cant load from autotokenizerfrompretrained typeerror duplicate file name sentencepiecemodelproto,python nlp protocolbuffers huggingface,ilyakam i ran into the same problem with mrmtbasefinetunedwikisql also in a notebook in a virtual environment your solution did almost work i had to add the line protocolbufferspythonimplementationpython so in case your solution does not work try adding the line in the notebook andreas python on ubuntu lts
75012497,how to split big compressed text file to small text files,python file deeplearning pytorch nlp,by calling readlines on the input file handle you are reading or trying to the whole file into memory at the same time you can do this instead to process the file one line at a time never having more than a single line in memory another issue to be aware of is that this line is likely not doing what you think it is neither inputlines or maxlines will ever change inside the loop so this will either always create a new file or never will unless you happen to process a file with exactly maxlines lines in it this will always be true this is not a big deal but i think as your code is now youre going to end up with an extra empty file you need to change the logic anyway so youll have to rethink how to make this work update heres how i would modify the logic to do the right thing regarding opening each of the output files the key idea here is that you cant know if you need a new output file until you have tried to read the next line after closing the current output file this logic only opens an output file when it has a line to write out and there is no open output file
74943838,split several sentences in pandas dataframe,python pandas nlp bleu,you can use npcharsplit in one line kata if you think the sentences column type is str meaning the element in each row is a string instead of a list for eg this is text this is another text this is also text even more text then you need to try to convert them into lists first one way is to use astliteraleval note on data this is not a recommended way of storing data if possible fix the source from which data is coming it needs to be strings in each cell not lists preferably or at least just lists and not a string representing list
74942963,spacy tokenizer is not recognizing period as suffix consistently,python nlp spacy,similar to the example with modified infixes you need to look at the current suffix patterns and edit the rules that lead to this suffix for this particular case its probably this rule from the general suffix rules rauauformataualphaupper
74935089,creating a token count by date and cooccurence term proportion by date using quanteda,r nlp textmining datawrangling quanteda,answer to your first question the dates are put into the docvars part of your corpus this can be used within the textstatfrequency with the group option you now have access to the frequency per day as for question i think you can use textstatsimil something like below it does give some different answers as using tmfindassoc usually more features so im not completely sure if this is the correct answer maybe someone from the quanteda team can confirm or deny this you can save the outcome of textstatsimil as a dataframe or list if you want to with asdataframe or aslist
74922924,how to add threshold limit to tfidf values in a sparse matrix,python scikitlearn nlp tfidf,it sounds like this question is trying to ignore frequent words the tfidfvectorizer not tfidftransformer implementation includes a maxdf parameter for when building the vocabulary ignore terms that have a document frequency strictly higher than the given threshold corpusspecific stop words in the following example word and word occur in of documents so setting maxdf means the resulting array only includes word from sklearnfeatureextractiontext import tfidfvectorizer rawdata word word word word word word word word word word word word vect tfidfvectorizermaxdf x vectfittransformrawdata printvectgetfeaturenamesout printxtodense
74837617,is there a javascript implementation of clkbase tokenizer,nodejs machinelearning nlp tokenize openaiapi,update david duong created a javascript port of openaitiktoken with jswasm bindings the package can be installed via npm npm install tiktoken credit to lars grammels answer below for the discoveryupdate original interim solution before the aforementioned package was available there is a general rule of thumb that one token corresponds to approximately four characters of common english text this roughly translates to one token being equal to of a word so in your case a limit of tokens words therefore you could slice your strings such that they dont exceed words eg set a word limit if that fails reduce the limit further until you find one that is suitable
74804449,splitting sentences from a txt file to csv using nltk,csv nlp nltk txt sentence,reading a txt file tokenizing its sentences assuming the txt file is located in the same folder as your python script you can read a txt file and tokenize the sentences using nltk as shown below from nltk import senttokenize with openmyfiletxt as file textfile fileread tokentextlist senttokenizetextfile printtokentextlist output here is my first sentence and thats a second one writing a list of sentence tokens to csv file there are a number of options for writing a csv file pick whichever is more convenient eg if you already have pandas loaded use the pandas option to write a csv file using the pandas module import pandas as pd df pddataframetokentextlist dftocsvmycsvfilecsv indexfalse headerfalse to write a csv file using the numpy module import numpy as np npsavetxtmycsvfilecsv tokentextlist delimiter fmts to write a csv file using the csv module import csv with openmycsvfilecsv w newline as file write csvwriterfile lineterminatorn writewriterowstokentextlist writewriterowstoken for token in tokentextlist for pandas style output
74788816,text classification with a language model lm with class labels existing in text tokens,pytorch nlp classification bertlanguagemodel,first the label will be mapped to continuous integers so the model does not know that the text contains the label secondly you are right the dog label high probability model will pay more attention to the dog word in the text but not because the text contains the label but a feature finally if you want the model to learn more features that are not related to label words do not use mask and replace them with other label words it is a good solution at present refer to mabel attenuating gender bias using textual entailment data
74668152,obtaining data from both token and word objects in a stanza document sentence,python nlp stanfordnlp,i just discovered the zip function which returns an iterator of tuples in python therefore to iterate in parallel through the words and tokens of a sentence you can code
74664286,converting a dataset to conll format label remaining tokens with o,nlp stanfordnlp huggingfacetransformers namedentityrecognition,you use spacy to tokenize and convert character offset annotation to iob tags with builtin utility methods note that this will skip any spans that dont align to the token boundaries so you may need to customize the tokenizer or provide the tokenization from another source when creating a doc the character offsets in the question dont line up with the text and are modified below tested with spacy v should work with spacy vx import spacy from spacytrainingiobutils import biluotoiob doctobiluotags data id text at the end of each fiscal quarter for the four consecutive fiscal quarters ending as of such fiscal quarter end from the date of the third amendment and until december the company shall maintain a fixed charge coverage ratio of not less than to label cov val nlp spacyblanken tokenize the text to create a doc doc nlpdatatext convert annotation to entity spans and add them to the doc ents for start end label in datalabel span doccharspanstart end labellabel if span is not none entsappendspan else print skipping span does not align to tokens start end label doctextstartend docents ents convert doc annotation to iob tags for token iobtag in zipdoc biluotoiobdoctobiluotagsdoc printtokentext iobtag output at o the o end o of o each o fiscal o quarter o o for o the o four o consecutive o fiscal o quarters o ending o as o of o such o fiscal o quarter o end o o from o the o date o of o the o third o amendment o and o until o december o o o o o the o company o shall o maintain o a o fixed bcov charge icov coverage icov ratio o of o not o less o than o bval to ival ival o these are the st and th columns from the column conll format you may want to insert blank lines for sentence boundaries or add the special document boundary lines and you may need some real or placeholder values for the ndrd tag and chunk columns for use with other tools
74623917,how to tokenize block of text as one token in python,python nlp nltk tokenize,you just need to concatenate the lines between two ids apparently there should be no need for nltk or any tokenizer just a bit of programming
74596102,pandas append string tokens into list with corresponding column where those column in those string rows having same value,pandas machinelearning nlp datascience nltk,could this help you
74468471,nlp preprocessing dataset into a new dataset,python dataframe nlp datascience datapreprocessing,edit according to your clarification this is what i believe youre looking for create an aggregation function which basically concats your string values with a linebreak character then group by dialogueid and apply your aggregation after that rename the columns as youd like original answer not quite sure i understood what you try to achieve but maybe this will give some insights maybe write a couple of rows of the table you expect to get for better clarification
