id,title,tags,answer
78240828,is bertforsequenceclassification using the cls vector,nlp huggingfacetransformers bertlanguagemodel,would a sentence embedding be equivalent or even better than the cls token embedding a sentence embedding is everything that represents the input sequence as a numerical vector the question is whether this embedding is semantical meaningful eg can we use it with similarity metrics this is for example not the case for the pretrained bert weights released by google refer to this answer for more information is the cls token a sentence embedding yes is some kind of pooling a sentence embedding yes are they semantically meaningful with the bert weights release by google no shouldnt it be pooledoutput outputs no because when you check the code you will see that the first element of the tuple is the lasthiddenstate sequenceoutput encoderoutputs pooledoutput selfpoolersequenceoutput if selfpooler is not none else none if not returndict return sequenceoutput pooledoutput encoderoutputs i am confused as to whyhow masked language modeling would lead to the start token learning a sentence level representation because it is included in every training sequence and the cls absorbs the other tokens you can also see this in the attention mechanism compare revealing the dark secrets of bert paper as mentioned above the questions is if they are semantically meaningful without any further finetuning no compare this stackoverflow answer
78219076,how to remove layers in huggingfaces transformers gpt pretrained models,python machinelearning deeplearning nlp transformermodel,try these parameters to bypass the embedding layer for the input embeddings you can use the following load the config of gpt send it to the class and then use the inputsembeds for the new model
78129126,typeerror exception encountered when calling layer embeddings type tfbertembeddings,tensorflow deeplearning nlp bertlanguagemodel transformermodel,it works with transformers
78091661,how to apply a linear layer atop a sentence transformer,python pytorch nlp bertlanguagemodel,here is a simple code snippet that adds one simple linear layer on top of a sentence transformer import torch from sentencetransformers import sentencetransformer class sentencetransformerwithlinearlayertorchnnmodule def initself transformermodelname supersentencetransformerwithlinearlayer selfinit load the sentence transformer model selfsentencetransformer sentencetransformertransformermodelname lastlayerdimension selfsentencetransformergetsentenceembeddingdimension new linear layer with output dimensions selflinear torchnnlinearlastlayerdimension def forwardself x pass the input through the sentence transformer x selfsentencetransformerencodex converttonumpyfalseunsqueeze pass through the linear layer x selflinearx return x this can than be used similarly to a simple sentence transformer in this example i loaded the allmpnetbasev model as the base sentence transformer the input of hello world is passed through the sentence transformer and then the linear layer resulting in a dimensional vector model sentencetransformerwithlinearlayerallmpnetbasev output modelforwardhello world this vector can then be used in a loss function eg a mseloss lossfunction torchnnmseloss expected loss lossfunctionoutput expected lossbackward
77965060,key matrix redundant in transformer language models,nlp transformermodel,the n d vs d d structure is very similar to how a lora works or indeed a wals model so as long as n d this might well be a good way of saving parameters
77933640,how to calculate the weighted sum of last hidden layers using roberta,python machinelearning deeplearning nlp huggingfacetransformers,first lets do some digging from the og bert code if we just do a quick search for sum on the github repo we find this then a quick search on stackoverflow reveals how to get intermediate layers output of pretrained bert model in huggingface transformers library now lets validate if your code logic works by working backwards a little then out why encoder hidden layer output final pooler output out to validate that the last layer output is the last layer in the hiddenstates lets check if the size for each layers output matches checks out out why its batchsize sequencelength hiddensize sentences batch size of longest sequence length no of tokens ie in the case of your longest example sentence and from leninputids outputs fixed for all hidden layers output bddu aeins wait a minute does that mean ive sequencelength outputs for each batch and if my batches are not equal lengths the output size are different yes that is correct and to get some sense of equality for all inputs itll be good to padtruncate all outputs to a fixed length if youre still going to use the featurebased bert approaches soooo is my torchstack approach right yes it seems so but it depends on whether you consider the pooler output to be last or second to last if second to last if you consider the pooler to be the last minor nitpicking you can access the outputhiddenstates through slices because its a tuple object next you wont need to squeeze the stacked output because the the outer most layer tensor is nonempty this is a special case for stack in nlp where the st dimension is batch size and nd is token length so summing the hidden dimensions up ends up the same when youre not explicitly stating which dimension you stack to be a little more explicit but in practice you can do this to comfort yourself interesting what about concat last four hidden in the case of concat youll need to be explicit when in the dimensions out but note you still ends with sequencelength hiddensize which makes batches with unequal lengths a pain since youve covered almost everything on the table what about the embeddings output this is the interesting part its actually not accessible through the modelinputsids directly youll need to do this finally why didnt you just answer yes you are right if i did would that convince you more than you proving the above for yourself
77846486,bertopic make sure that the iterable only contains strings,python pythonx nlp topicmodeling,datawords is a nested list it contains lists and strings fit is expecting an iterable with only strings you can try flattening datawords so that it only contains strings and then use a related issue
77839628,loading encorewebsm results in attributeerror module transformers has no attribute berttokenizerfast,python pip nlp anaconda spacy,i think that there is older version of the transformers in your global environment that cause the problem to avoid version conflict create a new virtual environment using conda activate myenv install scipy check the instalation page download encorewebsm now you can run your code
77835506,truncate texts in the middle for bert,nlp token tokenize bertlanguagemodel,the post references a paper which says that the first tokens and the last tokens not including the cls and sep tokens should be kept for tokenization you can use the bert tokenizer from huggingfaces transformers library to tokenize the full string and then trim out everything besides the first and last tokens because we include the initial cls token and because we include the ending sep token code generate sample text from string import asciilowercase sampletext for c in asciilowercase for c in asciilowercase sampletext fcc get tokenizer from transformers import berttokenizer tokenizer berttokenizerfrompretrainedbertbaseuncased perform tokenization tokenized tokenizersampletext trim tokens if lentokenizedinputids for kv in tokenizeditems tokenizedk v v verify result printtokenizerdecodetokenizedinputids printlentokenizedinputids
77822202,how to add a dense layer on top of sentencetransformer,python nlp huggingfacetransformers sentencetransformers,according to the documentation replace this line with the following
77805776,how to calculate word and sentence embedding using roberta,python machinelearning nlp huggingfacetransformers transformermodel,warning this answer only shows ways to retrieve word and sentence embeddings from a technical perspective as requested by op in the comments the respective embeddings will not be useful from a performance perspective to for example calculate the similarity between two sentences or words compare this so answer for further information word embeddings it is important to note that roberta was trained with a bytelevel bpe tokenizer this is a socalled subword tokenizer which means that one word of your input string can be split into several tokens for example your second caption lorem ipsum from transformers import robertamodel robertatokenizerfast import torch m robertamodelfrompretrainedrobertabase t robertatokenizerfastfrompretrainedrobertabase captions example caption lorem ipsum this bird is yellow has red wings hi example printtcaptionsinputids output as you can see the two words were mapped to tokens and are special tokens that means to retrieve the actual word embeddings and not the token embeddings you need to apply some kind of aggregation a common approach is applying mean pooling compare this so answer using the respective fast tokenizer of the model helps you here because it returns a batchencoding object that can be used to map the tokens back to the respective words no need to pad manually the tokenizer can do that for you tokenizedcaptions tcaptions returntensorspt paddinglongest with torchinferencemode modelinferenceoutput mtokenizedcaptions contextualizedtokenembeddings modelinferenceoutputlasthiddenstate properly padded printcontextualizedtokenembeddingsshape def fetchwordembeddingsidx sentence tokenizedcaptions contextualizedtokenembeddings wordembeddings fetching wordids each id is a word in the original sentence wordids i for i in tokenizedcaptionsidxwordids if i is not none for wordid in wordids tokenstart tokenend tokenizedcaptionsidxwordtotokenswordid wordstart wordend tokenizedcaptionsidxwordtocharswordid wordsentencewordstartwordend wordembeddingsword contextualizedtokenembeddingsidxtokenstarttokenendmeandim return wordembeddings result for idx sentence in enumeratecaptions wordembeddings fetchwordembeddingsidx sentence tokenizedcaptions contextualizedtokenembeddings resultappendsentence sentence wordembeddingswordembeddings contextualized word embedding of the word of the second caption printresultwordembeddingsipsumshape output sentence embeddings sentence embeddings represent the whole sentence in a vector there are different strategies to retrieve them commonly used are mean or clspooling with meanpooling delivering better results as shown in this paper section the only challenge from a technical perspective compare warning preamble is that you want to exclude the padding tokens has for nonepaddingtokens and for paddingtokens attentionmask tokenizedcaptionsattentionmaskunsqueeze mutiply the contextualized embeddings with the attention mask to set the padding token weights to zero sumembeddings torchsumcontextualizedtokenembeddings attentionmask printsumembeddingsshape numnonepaddingtokens attentionmasksum printnumnonepaddingtokens sentenceembeddings sumembeddings numnonepaddingtokens printsentenceembeddingsshape output you also wanted to know in the comments if you could use the pooleroutput of robertabase directly to retrieve the sentence embeddings yes you can do that the pooleroutput is retrieved via a form of clspooling code please note in addition to the warning preamble that the layers used for to generate the pooleroutput are randomly initialized ie untrained for the robertabase weights you load that means they are even less meaningful
77748737,how to calculate word and sentence embedding using gpt,python machinelearning nlp huggingfacetransformers transformermodel,here is your modified code to compute sentence and word embeddings some relevant facts as you said word embeddings are the last hidden output if you print the out put you see vectors number of sentences of length maximum number of tokens in the list of sentences and shape model dimension it means that some sentences have embeddings for non existent tokens so we need to mask the output to consider only existent tokens mask consists on multiplying by zero or whatever special value but zero is the more accepted and useful as it nulls values on non existent token places of the word vector the attention mask is crucial for handling variablelength sequences and ensuring that padding tokens do not contribute to the embeddings usually sentence embeddings are computed as the sum mean or max of the masked word embeddings it depends on your use case mean is more suitable to variable length sum is intended to force importance on relevant parts it exist a lot of techniques and it depends on how embeddings perform for your task i would choose a method that maximices the cosine similarity between vectors i consider similar for my task ex if the sum gets more similarity than mean it may be more suitable additionally i suggest you to normalize values by the number of tokens in the sentence so that with that normalization larger sentences tend to have lower vector values it is to embed information on the number of tokens in the sentence it prevents to get high similarity scores between a sentence of tokens with a whole book that its meaningless
77673353,how to use adapter transformers with a huggingface pipeline,python machinelearning nlp huggingfacetransformers,the old legacy package is pip install u adaptertransformers create the model outside of the pipeline
77651770,how to load the pretrained word embeddings in npy files,python nlp wordembedding,to set it up you can do the following in your shell
77594086,how to run a nlptransformers llm on low memory gpus,python nlp gpu huggingfacetransformers huggingfacetokenizers,i would recommend looking into model quantization as this is one of the approaches which specifically addresses this type of problem of loading a large model for inference thebloke has provided a quantized version of this model which is available here neuralchatbvawq to use this youll need to use autoawq and as per hugging face in this notebook for colab you need to install an earlier version given colabs cuda version you should also make sure your model is using gpu not cpu by adding cuda to the input tensor after it is generated pip install q transformers accelerate pip install q u import torch from awq import autoawqforcausallm from transformers import autotokenizer modelname theblokeneuralchatbvawq use autoawq and from quantized instead of transformers here model autoawqforcausallmfromquantizedmodelname tokenizer autotokenizerfrompretrainedmodelname def generateresponsesysteminput userinput format the input using the provided template prompt f systemnsysteminputn usernuserinputn assistantn add cuda inputs tokenizerencodeprompt returntensorspt addspecialtokensfalsecuda generate a response outputs modelgenerateinputs maxlength numreturnsequences response tokenizerdecodeoutputs skipspecialtokenstrue extract only the assistants response return responsesplit assistantn
77579658,pretrained model with stride doesnt predict long text,python nlp huggingfacetransformers,you cant just move the call parameters like stride to frompretrained from transformers import automodelfortokenclassification autotokenizer pipeline modelid davlandistilbertbasemultilingualcasednerhrl t autotokenizerfrompretrainedmodelid stride returnoverflowingtokenstrue modelmaxlength truncationtrue issplitintowordstrue sample test sliding window will not be applied printlentsampleinputids sliding window will be applied printlentsample maxlength truncationtrue stride returnoverflowingtokenstrueinputids output with the pipeline you can pass the value for stride as init parameter from transformers import automodelfortokenclassification autotokenizer pipeline modelid davlandistilbertbasemultilingualcasednerhrl ner pipelinetokenclassification modelid stride aggregationstrategyfirst sample hi my name is cronoik and i live in germany o nersample printleno printo output
77563897,bert topic clasiffying over a quarter of documents in outlier topic,python nlp bertlanguagemodel topicmodeling,from the documentation the main way to reduce your outliers in bertopic is by using the reduceoutliers function to make it work without too much tweaking you will only need to pass the docs and their corresponding topics you can pass outlier and nonoutlier documents together since it will only try to reduce outlier documents and label them to a nonoutlier topic the following is a minimal example you can find all the strategies for reducing outliers in this page outlier reduction
77341456,why does my transformer model have more parameters than the huggingface implementation,machinelearning pytorch nlp huggingfacetransformers huggingface,that is because the linear layer of lmhead doesnt have separate weights it shares its weight tensor with the token embedding layer you can confirm this with dataptr which returns the address of the first element of the tensor from torch import nn from transformers import autotokenizer gptlmheadmodel autoconfig modelid gpt tokenizer autotokenizerfrompretrainedmodelid standardgpt gptlmheadmodelfrompretrainedmodelid standardgptmodelsize sumtnumel for t in standardgptparameters printfgpt size standardgptmodelsize parameters printftoken embedding layer address standardgpttransformerwteweightuntypedstoragedataptr printflmhead address standardgptlmheadweightuntypedstoragedataptr replacing the default head standardgptlmhead nnlinearinfeatures outfeatures biasfalse standardgptmodelsize sumtnumel for t in standardgptparameters printfgpt size after replacing lmhead standardgptmodelsize parameters printftoken embedding layer address after replacing lmhead standardgpttransformerwteweightuntypedstoragedataptr printflmhead address after replacing lmhead standardgptlmheadweightuntypedstoragedataptr output i assume you want to keep sharing the weights in this case you should call something like this after assigning your new head standardgptlmhead nnsequential nnlinearinfeatures outfeatures biasfalse standardgptlmheadweight standardgpttransformerwteweight standardgptmodelsize sumtnumel for t in standardgptparameters printfgpt size with tied weightscustom head standardgptmodelsize parameters printftoken embedding layer address with tied weightscustom head standardgpttransformerwteweightuntypedstoragedataptr printflmhead address with tied weightscustom head standardgptlmheadweightuntypedstoragedataptr output
77337720,how to change the fully connected network in a gpt model on huggingface,machinelearning pytorch nlp huggingfacetransformers gpt,im assuming by the fully connected network youre referring to the fully connected fc linear layer the above would show you the modules inside the model you can now access and update the fc layer by the above is just a sample you can experiment with different combinations
77248165,what does the vocabulary of a pretrained finetuned t model look like,python pytorch nlp huggingfacetransformers,the t default vocabulary consists of subword tokens utilizing the sentencepiece tokenizer not word tokens thus it can generate a larger vocabulary than the specified hello and hello are treated as different tokens because ts tokenizer is casesensitive
77237818,how to load a huggingface pretrained transformer model directly to gpu,python nlp huggingfacetransformers,im answering my own question hugging face accelerate add via pip install accelerate could be helpful in moving the model to gpu before its fully loaded in cpu its useful when gpu memory model size cpu memory also specify devicemapcuda from transformers import automodelforcausallm model automodelforcausallmfrompretrainedbertbaseuncased devicemapcuda
77210041,troubleshooting pytorch and hugging faces pretrained deberta model on windows with an rtx gpu,pytorch nlp gpu huggingfacetransformers huggingfacetokenizers,i have installed pytorch on multiple combinations oshardware i have installed pytorch successfully using those commands in a virtual environment pip install upgrade transformers pip install upgrade torch torchvision torchaudio indexurl pip install accelerate will take latest at the time of writing pip install evaluate datasets these helped me kickstart any of the projects which require huggingface i hope it helps you
77116207,what is the correct approach to evaluate huggingface models on the masked language modeling task,machinelearning nlp huggingfacetransformers huggingface,as pointed out in the linked post this is a warning to indicate that those weights are not used this is raised since youre loading a model that has its pooler weights initialised bertbasecased but arent used by a maskedlm model the bertpooler weights are typically used for classification tasks such as bertforsequenceclassification for bertbasecased the model was also trained on the next sentence prediction nsp task so the pooler weights are also trained as pointed out in this github comment after passing a sentence through the model the representation corresponding to the first token in the output is used for finetuning on tasks like squad and glue so the pooler layer does precisely that applies a linear transformation over the representation of the first token the linear transformation is trained while using the next sentence prediction nsp strategy in fact whenever initialising the model with the next sentence prediction task the warning isnt raised from transformers import automodelformaskedlm automodelfornextsentenceprediction automodelforpretraining raises a warning automodelformaskedlmfrompretrainedbertbasecased doesnt raise a warning automodelfornextsentencepredictionfrompretrainedbertbasecased doesnt raise a warning initialised with both mlm nsp automodelforpretrainingfrompretrainedbertbasecased since youre interested in masked language modelling mlm you can disregard the warning since this isnt used for this task for the masked language modelling task you should initialise using automodelformaskedlm since this includes the appropriate head to predict the masked token this forum post has further details about the differences in initialisations
77068054,training difficulties on transformer seqseq task using pytorch,machinelearning pytorch nlp transformermodel formallanguages,ok i think i could solve this for people experiencing same problems what did not solve my problem but might help you try different positional encoding strategies for tasks that are highly repetitive try using gradient clipping train your model on simpler tasks to see whether the task is simply too hard try different learning rates try different easier tokenization strategies like wordwise tokenization try using label smoothing use the adamw betas what did in the end solve my problem employing the learning rate scheduler used in the paper it will linearly increase the learning rate untill step and then decrease employing the sqrt function that can be found here tldr use this wrapper around your optimizer it will change the lr according to the attention is all you need paper
76982659,how to get attentions part from the output of a bert model,python nlp huggingfacetransformers bertlanguagemodel wordembedding,you cant really extract keywords from the code you provided your output has no attribute called attentions thats why outputattentions is returning none hence the error youre facing i benchmarked some transformer models for keyword extraction last year for my university project i will provide you with a solution from there this script will return you the extracted keywords with their score as a dictionary solution install the dependencies necessary imports utility functions keyword extraction method output output returned the keywords sorted according to their score
76969521,nlp how to fix that pretrained model paraphrasemultilingualmpnetbasev isnt accurate on some examples,python machinelearning nlp huggingfacetransformers,what youre looking for is called finetuning and hugging face does provide a trainer api the general steps are from the above tutorial ill be using the bertbasecased pretrained model and the yelpreviewfull dataset to finetune both can be found on huggingface as well as pytorch trainer for the actual finetuning the map function requires a function which it uses on every item in this case we want to tokenize only the text key in each item the logging statement above will show keys label and text to keep things simple we dont want the label but we could use it and concat the text onto the end of it as per the tutorial the above line to load the model will display a warning you will see a warning about some of the pretrained weights not being used and some weights being randomly initialized dont worry this is completely normal the pretrained head of the bert model is discarded and replaced with a randomly initialized classification head you will finetune this new model head on your sequence classification task transferring the knowledge of the pretrained model to it here we create the class that contains all hyperparameters outputdir says where to save checkpoints from training and evaluationstrategy sets when to report evaluation metrics in this case we want to do this at the end of every epoch while this covers the basics of finetuning there are many ways to optimize and customize every step in the process for a tutorial with an indepth look into things like the tokenizer and preprocessing adding layers ontop of tasks batchdistributed training hyperparameter customization experimentation and much more you can find it over at
